customer_ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,cluster
HM-14860,33700,US-2013-110170,28-09-2013,04-10-2013,Standard Class,Harry Marie,Corporate,Huntsville,Texas,United States,US,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,entre 7 y 8,0.32,-225.0976,23.35,Medium,1
RH-19600,34788,CA-2012-157322,02-07-2012,06-07-2012,Standard Class,Rob Haberlin,Consumer,Carol Stream,Illinois,United States,US,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,entre 3 y 4,0.2,48.9942,23.32,Medium,1
JW-15220,37178,CA-2013-133935,19-09-2013,23-09-2013,Standard Class,Jane Waco,Corporate,San Diego,California,United States,US,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,entre 9 y 10,0.0,180.7659,23.3,High,1
DJ-13510,33830,CA-2011-111500,17-08-2011,21-08-2011,Standard Class,Don Jones,Corporate,Little Rock,Arkansas,United States,US,South,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,entre 3 y 4,0.0,122.3856,23.28,Medium,1
MC-17425,32749,CA-2013-133711,27-11-2013,30-11-2013,First Class,Mark Cousins,Corporate,Mobile,Alabama,United States,US,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,entre 3 y 4,0.0,45.84,23.27,Medium,1
TB-21595,37679,CA-2013-127236,30-03-2013,03-04-2013,Standard Class,Troy Blackwell,Consumer,Springfield,Ohio,United States,US,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,entre 3 y 4,0.4,-36.9544,23.22,High,1
WB-21850,37942,US-2012-156496,10-08-2012,16-08-2012,Standard Class,William Brown,Consumer,Redmond,Oregon,United States,US,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,entre 3 y 4,0.2,15.0156,23.22,Low,1
KD-16270,31366,CA-2013-119823,05-06-2013,07-06-2013,First Class,Karen Daniels,Consumer,Springfield,Virginia,United States,US,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,entre 1 y 2,0.0,35.6636,23.21,High,1
HG-15025,34611,CA-2014-169978,25-12-2014,29-12-2014,Standard Class,Hunter Glantz,Consumer,Oceanside,New York,United States,US,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,entre 1 y 2,0.1,48.3136,23.2,Medium,1
CS-12355,35327,CA-2014-124296,25-12-2014,29-12-2014,Standard Class,Christine Sundaresam,Consumer,Lafayette,Louisiana,United States,US,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,entre 3 y 4,0.0,60.5488,23.2,Medium,1
SN-20710,35328,CA-2013-169957,27-09-2013,01-10-2013,Standard Class,Steve Nguyen,Home Office,Covington,Washington,United States,US,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,entre 5 y 6,0.0,66.3264,23.16,Medium,1
BS-11665,37139,CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,San Diego,California,United States,US,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,entre 5 y 6,0.0,6.098,23.14,High,1
TA-21385,36747,US-2011-119081,12-09-2011,19-09-2011,Standard Class,Tom Ashbrook,Home Office,Olathe,Kansas,United States,US,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,entre 1 y 2,0.0,149.382,23.13,Medium,1
JB-15400,33155,CA-2012-121608,03-09-2012,05-09-2012,First Class,Jennifer Braxton,Corporate,Bristol,Connecticut,United States,US,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,entre 1 y 2,0.0,60.5528,23.1,High,1
SC-20050,36933,CA-2014-123022,04-09-2014,09-09-2014,Standard Class,Sample Company A,Home Office,La Mesa,California,United States,US,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,entre 3 y 4,0.0,85.491,23.1,Medium,1
TS-21610,31424,US-2014-107272,06-11-2014,13-11-2014,Standard Class,Troy Staebel,Consumer,Phoenix,Arizona,United States,US,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,entre 7 y 8,0.2,30.499,23.09,Low,1
SC-20380,34156,CA-2014-138975,20-05-2014,24-05-2014,Standard Class,Shahid Collister,Consumer,Atlanta,Georgia,United States,US,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,entre 3 y 4,0.0,98.2722,23.07,Medium,1
TT-21265,36532,CA-2013-111143,20-11-2013,23-11-2013,First Class,Tim Taslimi,Corporate,Indianapolis,Indiana,United States,US,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,entre 3 y 4,0.0,15.9384,23.07,Critical,1
BE-11455,41175,US-2014-166324,21-04-2014,22-04-2014,First Class,Brad Eason,Home Office,Cleveland,Ohio,United States,US,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,entre 3 y 4,0.4,-24.4764,23.07,Medium,1
CC-12145,37265,CA-2011-141726,20-07-2011,22-07-2011,First Class,Charles Crestani,Consumer,San Diego,California,United States,US,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,entre 1 y 2,0.0,50.328,22.92,Medium,1
LT-17110,32084,CA-2012-154620,12-12-2012,16-12-2012,Standard Class,Liz Thompson,Consumer,Lancaster,California,United States,US,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,entre 1 y 2,0.2,34.8928,22.91,Medium,1
SZ-20035,34725,US-2014-111024,04-07-2014,07-07-2014,Second Class,Sam Zeldin,Home Office,Lancaster,Ohio,United States,US,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148,entre 1 y 2,0.4,-103.9882,22.91,Medium,1
IL-15100,36238,CA-2012-156482,06-02-2012,13-02-2012,Standard Class,Ivan Liston,Consumer,Wilmington,Delaware,United States,US,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,entre 3 y 4,0.0,82.3368,22.89,Low,1
KN-16450,39728,CA-2014-155621,09-11-2014,14-11-2014,Standard Class,Kean Nguyen,Corporate,Baltimore,Maryland,United States,US,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,entre 9 y 10,0.0,112.422,22.89,High,1
FG-14260,37175,CA-2011-152443,21-05-2011,26-05-2011,Standard Class,Frank Gastineau,Home Office,Lawrence,Massachusetts,United States,US,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,entre 5 y 6,0.0,68.8464,22.76,Medium,1
SP-20620,39055,CA-2014-112844,14-11-2014,17-11-2014,Second Class,Stefania Perrino,Corporate,Buffalo,New York,United States,US,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,entre 3 y 4,0.0,30.99,22.7,High,1
CM-12160,35482,CA-2013-111493,22-10-2013,23-10-2013,First Class,Charles McCrossin,Consumer,Baltimore,Maryland,United States,US,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,entre 5 y 6,0.0,9.816,22.66,High,1
BE-11335,32208,CA-2014-137596,03-09-2014,08-09-2014,Standard Class,Bill Eplett,Home Office,Jackson,Michigan,United States,US,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,entre 1 y 2,0.0,81.0474,22.63,Medium,1
BP-11185,33602,CA-2013-115574,24-12-2013,25-12-2013,First Class,Ben Peterman,Corporate,Chicago,Illinois,United States,US,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,entre 1 y 2,0.3,-14.1372,22.62,High,1
HF-14995,38498,CA-2013-104276,28-11-2013,04-12-2013,Standard Class,Herbert Flentye,Consumer,Fort Lauderdale,Florida,United States,US,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,entre 7 y 8,0.45,-114.3534,22.59,Medium,1
RK-19300,33413,CA-2012-159786,12-10-2012,17-10-2012,Second Class,Ralph Kennedy,Consumer,Rochester,New York,United States,US,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,entre 1 y 2,0.4,-13.978,22.58,Medium,1
MV-18190,37685,CA-2011-134103,31-01-2011,05-02-2011,Standard Class,Mike Vittorini,Consumer,Detroit,Michigan,United States,US,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,entre 1 y 2,0.0,6.8982,22.58,High,1
LO-17170,40380,CA-2012-104038,06-02-2012,08-02-2012,First Class,Lori Olson,Corporate,Suffolk,Virginia,United States,US,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,entre 3 y 4,0.0,2.9346,22.58,Medium,1
MP-17965,32019,CA-2013-142335,16-12-2013,20-12-2013,Standard Class,Michael Paige,Corporate,Detroit,Michigan,United States,US,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,entre 3 y 4,0.0,80.0199,22.56,Medium,1
BM-11650,37014,CA-2012-124107,09-10-2012,12-10-2012,Second Class,Brian Moss,Corporate,Ann Arbor,Michigan,United States,US,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staples,57.96,entre 7 y 8,0.0,27.2412,22.56,Critical,1
SA-20830,39503,CA-2012-122266,26-04-2012,30-04-2012,Standard Class,Sue Ann Reed,Consumer,Daytona Beach,Florida,United States,US,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,entre 1 y 2,0.45,-76.6062,22.56,Medium,1
PF-19165,31422,US-2011-134614,20-09-2011,25-09-2011,Standard Class,Philip Fox,Consumer,Bloomington,Illinois,United States,US,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,entre 5 y 6,0.5,-407.682,22.53,Medium,1
NS-18505,32964,CA-2013-128531,25-11-2013,27-11-2013,Second Class,Neola Schneider,Consumer,Dallas,Texas,United States,US,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,entre 3 y 4,0.2,23.235,22.49,Critical,1
PS-18970,35676,CA-2012-140830,30-11-2012,02-12-2012,Second Class,Paul Stevenson,Home Office,Henderson,Kentucky,United States,US,South,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88,entre 1 y 2,0.0,32.346,22.47,Critical,1
LE-16810,36836,US-2014-150595,23-05-2014,27-05-2014,Standard Class,Laurel Elliston,Consumer,Chicago,Illinois,United States,US,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,entre 1 y 2,0.3,-54.5958,22.47,High,1
TD-20995,34172,US-2013-167339,21-01-2013,23-01-2013,Second Class,Tamara Dahlen,Consumer,San Diego,California,United States,US,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,entre 1 y 2,0.2,-5.7588,22.44,High,1
EG-13900,32025,US-2013-150861,04-12-2013,07-12-2013,First Class,Emily Grady,Consumer,Oceanside,New York,United States,US,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,entre 1 y 2,0.4,-153.3456,22.43,Medium,1
JE-15745,32475,CA-2013-113621,02-12-2013,06-12-2013,Standard Class,Joel Eaton,Consumer,Rockville,Maryland,United States,US,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,entre 3 y 4,0.0,44.9925,22.41,Medium,1
DS-13030,35759,US-2014-125717,29-09-2014,02-10-2014,First Class,Darrin Sayre,Home Office,Aurora,Colorado,United States,US,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,entre 3 y 4,0.7,-58.8616,22.4,Medium,1
DO-13645,39817,CA-2014-118003,05-12-2014,11-12-2014,Standard Class,Doug O'Connell,Consumer,Paterson,New Jersey,United States,US,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,entre 3 y 4,0.0,18.1764,22.38,Medium,1
FA-14230,37790,CA-2013-113845,21-11-2013,26-11-2013,Standard Class,Frank Atkinson,Corporate,Orlando,Florida,United States,US,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,entre 3 y 4,0.2,24.4768,22.35,Medium,1
MA-17560,36366,CA-2011-124478,08-08-2011,12-08-2011,Standard Class,Matt Abelman,Home Office,Trenton,Michigan,United States,US,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,entre 3 y 4,0.1,37.23,22.29,High,1
KD-16345,33020,US-2012-123218,20-12-2012,25-12-2012,Standard Class,Katherine Ducich,Consumer,Chicago,Illinois,United States,US,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,entre 3 y 4,0.3,-71.8116,22.18,Medium,1
YS-21880,38121,CA-2012-154291,25-07-2012,29-07-2012,Standard Class,Yana Sorensen,Corporate,Montgomery,Alabama,United States,US,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,entre 1 y 2,0.0,39.4438,22.18,Medium,1
JL-15235,35023,CA-2013-165169,06-06-2013,12-06-2013,Standard Class,Janet Lee,Consumer,Newark,Delaware,United States,US,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,entre 1 y 2,0.0,93.6988,22.17,Medium,1
TS-21610,35551,CA-2014-163160,14-10-2014,17-10-2014,First Class,Troy Staebel,Consumer,Freeport,Illinois,United States,US,Central,OFF-PA-10003127,Office Supplies,Paper,Staples,63.312,entre 3 y 4,0.2,20.5764,22.16,Critical,1
CT-11995,33332,CA-2014-162481,26-09-2014,30-09-2014,Standard Class,Carol Triggs,Consumer,Rochester,Minnesota,United States,US,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,entre 3 y 4,0.0,51.2943,22.14,High,1
EC-14050,36547,US-2013-169369,13-12-2013,19-12-2013,Standard Class,Erin Creighton,Consumer,Columbus,Georgia,United States,US,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,entre 5 y 6,0.0,19.996,22.11,Medium,1
AB-10105,32706,US-2013-122245,26-09-2013,01-10-2013,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,United States,US,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,entre 3 y 4,0.5,-204.4458,22.1,Medium,1
LA-16780,34505,CA-2013-108882,09-01-2013,15-01-2013,Standard Class,Laura Armstrong,Corporate,Fresno,California,United States,US,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,entre 5 y 6,0.0,118.983,22.1,Medium,1
LH-16900,36647,US-2014-103814,10-12-2014,17-12-2014,Standard Class,Lena Hernandez,Consumer,Park Ridge,Illinois,United States,US,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,entre 9 y 10,0.2,48.5514,22.1,Low,1
DH-13675,39586,CA-2011-156244,12-08-2011,16-08-2011,Standard Class,Duane Huffman,Home Office,Miami,Florida,United States,US,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,entre 5 y 6,0.2,15.8436,22.1,High,1
SM-20905,40856,CA-2013-129280,04-05-2013,06-05-2013,First Class,Susan MacKendrick,Consumer,Newark,Ohio,United States,US,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,entre 5 y 6,0.2,-44.019,22.1,High,1
SV-20935,37500,CA-2013-133669,22-10-2013,28-10-2013,Standard Class,Susan Vittorini,Consumer,Columbus,Ohio,United States,US,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152,entre 7 y 8,0.4,-47.0304,22.09,Low,1
AF-10870,33737,CA-2013-146934,23-05-2013,28-05-2013,Standard Class,Art Ferguson,Consumer,Passaic,New Jersey,United States,US,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345.0,entre 5 y 6,0.0,86.25,22.07,Medium,1
JE-15745,33842,CA-2014-108070,17-04-2014,21-04-2014,Standard Class,Joel Eaton,Consumer,San Jose,California,United States,US,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,entre 3 y 4,0.0,2.0592,22.03,High,1
SV-20785,37905,CA-2013-148852,27-05-2013,01-06-2013,Standard Class,Stewart Visinsky,Consumer,Santa Ana,California,United States,US,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,entre 3 y 4,0.2,116.2425,22.03,Medium,1
CM-11815,40082,CA-2014-145765,29-05-2014,03-06-2014,Standard Class,Candace McMahon,Corporate,Phoenix,Arizona,United States,US,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,entre 5 y 6,0.2,19.596,22.02,Medium,1
RW-19540,39236,CA-2014-166093,18-08-2014,25-08-2014,Standard Class,Rick Wilson,Corporate,Brentwood,California,United States,US,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,entre 7 y 8,0.2,77.3696,22.01,Medium,1
BW-11110,39127,CA-2012-137302,26-04-2012,01-05-2012,Standard Class,Bart Watters,Corporate,San Diego,California,United States,US,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,entre 3 y 4,0.2,38.997,21.99,Medium,1
JD-16060,36042,CA-2014-168123,06-03-2014,06-03-2014,Same Day,Julia Dunbar,Consumer,Rochester,Minnesota,United States,US,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,entre 1 y 2,0.0,62.7004,21.95,Medium,1
CR-12580,39293,US-2014-105998,04-11-2014,06-11-2014,First Class,Clay Rozendal,Home Office,San Diego,California,United States,US,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,entre 5 y 6,0.0,87.89,21.95,Medium,1
SC-20020,36464,CA-2011-121006,10-11-2011,16-11-2011,Standard Class,Sam Craven,Consumer,Midland,Michigan,United States,US,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,entre 3 y 4,0.0,112.788,21.92,Medium,1
KH-16630,36666,CA-2014-147403,11-09-2014,14-09-2014,First Class,Ken Heidel,Corporate,Akron,Ohio,United States,US,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.056,entre 3 y 4,0.2,28.7064,21.9,High,1
DP-13105,39866,CA-2013-162390,07-12-2013,13-12-2013,Standard Class,Dave Poirier,Corporate,Hempstead,New York,United States,US,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,entre 13 y 14,0.2,77.8232,21.9,Medium,1
SU-20665,36931,CA-2012-134943,05-12-2012,06-12-2012,First Class,Stephanie Ulpright,Home Office,Ann Arbor,Michigan,United States,US,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,entre 5 y 6,0.0,76.4,21.87,Medium,1
DL-13495,33599,CA-2013-106558,17-01-2013,21-01-2013,Standard Class,Dionis Lloyd,Corporate,Columbus,Georgia,United States,US,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,entre 3 y 4,0.0,31.6,21.85,Medium,1
EH-14125,36298,CA-2013-136126,25-05-2013,25-05-2013,Same Day,Eugene Hildebrand,Home Office,Newport News,Virginia,United States,US,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,entre 5 y 6,0.0,20.155,21.85,Critical,1
PV-18985,39610,CA-2011-161508,12-07-2011,16-07-2011,Standard Class,Paul Van Hugh,Home Office,League City,Texas,United States,US,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,entre 3 y 4,0.3,-14.6388,21.81,Medium,1
CT-11995,37860,CA-2011-166086,07-05-2011,12-05-2011,Standard Class,Carol Triggs,Consumer,Lawrence,Massachusetts,United States,US,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,entre 1 y 2,0.3,-38.85,21.73,High,1
JK-15205,41230,CA-2011-166555,11-07-2011,14-07-2011,First Class,Jamie Kunitz,Consumer,Niagara Falls,New York,United States,US,East,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,entre 3 y 4,0.0,47.8065,21.73,Medium,1
BT-11395,38667,CA-2011-107769,28-10-2011,01-11-2011,Standard Class,Bill Tyler,Corporate,Garden City,Kansas,United States,US,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,entre 1 y 2,0.0,74.8142,21.72,High,1
NM-18445,38344,CA-2011-150581,08-04-2011,12-04-2011,Standard Class,Nathan Mautz,Home Office,Concord,California,United States,US,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,399.96,entre 3 y 4,0.0,139.986,21.7,Medium,1
DO-13435,36898,CA-2011-108903,03-10-2011,03-10-2011,Same Day,Denny Ordway,Consumer,Columbus,Ohio,United States,US,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,entre 3 y 4,0.2,-3.5622,21.68,High,1
DB-13615,37271,CA-2013-135636,09-10-2013,14-10-2013,Standard Class,Doug Bickford,Consumer,Charlotte,North Carolina,United States,US,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,entre 5 y 6,0.2,-67.851,21.68,Medium,1
